"order_id","order_date","customer_id","customer_name","city","pincode","product_id","product_name","category","quantity","price","discount","total_amount","payment_method","delivery_type","order_status","vendor_id","vendor_name","coupon_code","rating","is_returned","delivery_time_days"
"8726","2025-04-04","C004502","Customer_4502","Tirupati","928791","P1048","BabyDiapers","Baby","1","227","0","227","Card","Standard","Delivered","V0174","Vendor_174","","","N","3"
"8727","2025-04-19","C003021","Customer_3021","Thiruvananthapuram","125157","P1034","PeanutButter_350g","Grocery","1","203","0","203","COD","Standard","Processing","V0071","Vendor_71","","","N","2"
"8728","2024-07-09","C007052","Customer_7052","Raipur","914461","P1043","OlivesJar","Grocery","1","182","0","182","COD","Standard","Delivered","V0097","Vendor_97","","4","N","1"
"8729","2024-10-31","C002527","Customer_2527","Raipur","449983","P1001","Almonds_1kg","Grocery","2","183","0","366","NetBanking","Standard","Delivered","V0040","Vendor_40","","5","N","3"
"8730","2024-03-11","C003875","Customer_3875","Agra","613422","P1008","Sugar_1kg","Grocery","3","225","195","480","NetBanking","Standard","Delivered","V0096","Vendor_96","NEWUSER50","","N","1"
"8731","2025-09-05","C007173","Customer_7173","Vadodara","164760","P1002","Milk_1L","Dairy","1","136","0","136","Card","Standard","Delivered","V0004","Vendor_4","","5","N","2"
"8732","2025-08-12","C004858","Customer_4858","Varanasi","274984","P1008","Sugar_1kg","Grocery","2","224","0","448","Wallet","Standard","Delivered","V0154","Vendor_154","","5","N","2"
"8733","2024-09-16","C005135","Customer_5135","Raipur","710823","P1024","BiscuitsPack","Snacks","1","87","0","87","Wallet","Standard","Delivered","V0053","Vendor_53","","4","N","1"
"8734","2025-01-06","C000232","Customer_232","Jammu","738743","P1043","OlivesJar","Grocery","1","194","0","194","NetBanking","Express","Delivered","V0012","Vendor_12","","5","N","1"
"8735","2024-10-25","C000982","Customer_982","Amritsar","792687","P1044","Pickle_500g","Grocery","1","181","0","181","Wallet","Express","Delivered","V0064","Vendor_64","","5","N","2"
"8736","2025-07-19","C002793","Customer_2793","Jodhpur","291466","P1042","Maggie_2pack","Snacks","3","93","0","279","NetBanking","Standard","Delivered","V0140","Vendor_140","","","N","2"
"8737","2024-08-25","C004290","Customer_4290","Hyderabad","554336","P1023","Coffee_200g","Beverages","1","156","0","156","UPI","Standard","Delivered","V0099","Vendor_99","","3","N","2"
"8738","2024-06-22","C001906","Customer_1906","Aligarh","324862","P1031","TomatoKetchup_500g","Grocery","2","152","0","304","Wallet","Standard","Processing","V0044","Vendor_44","","","N","2"
"8739","2024-07-07","C004529","Customer_4529","Shimla","355156","P1009","Rice_5kg","Grocery","1","172","0","172","Card","Express","Delivered","V0019","Vendor_19","","4","N","1"
"8740","2024-01-09","C002555","Customer_2555","Ahmedabad","455598","P1020","Chicken_1kg","Meat","1","463","0","463","NetBanking","Standard","Delivered","V0092","Vendor_92","","","N","3"
"8741","2025-04-22","C003309","Customer_3309","Surat","387982","P1031","TomatoKetchup_500g","Grocery","1","238","0","238","UPI","Standard","Delivered","V0112","Vendor_112","","5","N","1"
"8742","2025-06-09","C003408","Customer_3408","Nagpur","728464","P1035","CookingGasRefill","Household","2","232","0","464","Card","Standard","Delivered","V0160","Vendor_160","","","N","2"
"8743","2024-11-13","C001713","Customer_1713","Raipur","980895","P1022","Tea_250g","Beverages","2","189","67","311","Card","Standard","Delivered","V0133","Vendor_133","NEWUSER50","","N","1"
"8744","2025-05-12","C007036","Customer_7036","Ahmedabad","840739","P1018","Mask_10pc","Household","3","207","0","621","UPI","Standard","Delivered","V0086","Vendor_86","","","N","4"
"8745","2024-07-25","C006619","Customer_6619","Raipur","413991","P1039","InstantNoodlesPack","Snacks","1","104","0","104","UPI","Standard","Delivered","V0194","Vendor_194","","","N","1"
"8746","2024-11-21","C001633","Customer_1633","Chennai","","P1025","ChocolateBar","Snacks","1","62","0","62","NetBanking","Express","Delivered","V0193","Vendor_193","","4","N","2"
"8747","2024-03-21","C000931","Customer_931","Chandigarh","665053","P1005","Apple_1kg","Fruits","2","136","0","272","Card","Standard","Delivered","V0165","Vendor_165","","5","N","4"
"8748","2024-08-16","C003687","Customer_3687","Kolhapur","150077","P1021","FrozenFish_1kg","Frozen","1","412","76","336","UPI","Standard","Processing","V0137","Vendor_137","FESTIVE10","","N","3"
"8749","2025-01-25","C005495","Customer_5495","Ludhiana","311647","P1041","BreadLoaf","Bakery","2","73","0","146","Wallet","Standard","Delivered","V0063","Vendor_63","","4","N","2"
"8750","2025-03-31","C000225","Customer_225","Ajmer","640238","P1010","Eggs_12pc","Dairy","2","116","0","232","NetBanking","Standard","Delivered","V0015","Vendor_15","","5","N","2"
"8751","2024-03-20","C006223","Customer_6223","Gaya","533083","P1014","Detergent_2kg","Household","2","201","105","297","Card","Standard","Delivered","V0096","Vendor_96","FESTIVE10","","N","1"
"8752","2024-12-03","C000467","Customer_467","Nellore","","P1011","Toothpaste_100g","PersonalCare","2","212","0","424","Card","Express","Delivered","V0137","Vendor_137","","","N","1"
"8753","2025-07-30","C003064","Customer_3064","Vadodara","815771","P1023","Coffee_200g","Beverages","3","163","0","489","NetBanking","Standard","Delivered","V0197","Vendor_197","","5","N","1"
"8754","2024-09-09","C000376","Customer_376","Gurgaon","938054","P1009","Rice_5kg","Grocery","2","237","47","427","UPI","Standard","Delivered","V0057","Vendor_57","FESTIVE10","","N","2"
"8755","2025-03-31","C006070","Customer_6070","Ludhiana","702967","P1046","FaceWash_100ml","PersonalCare","1","146","28","118","Wallet","Standard","Returned","V0091","Vendor_91","FESTIVE10","","Y","4"
"8756","2025-01-16","C007773","Customer_7773","Dehradun","461562","P1005","Apple_1kg","Fruits","1","180","33","147","Card","Standard","Delivered","V0161","Vendor_161","FESTIVE10","4","N","2"
"8757","2024-10-05","C003311","Customer_3311","Pune","248401","P1021","FrozenFish_1kg","Frozen","2","292","0","584","COD","Express","Delivered","V0112","Vendor_112","","5","N","1"
"8758","2025-06-06","C003567","Customer_3567","Jodhpur","274668","P1001","Almonds_1kg","Grocery","1","205","18","187","Wallet","Express","Processing","V0068","Vendor_68","NEWUSER50","","N","0"
"8759","2024-02-02","C004126","Customer_4126","Noida","157856","P1036","Soda_330ml","Beverages","1","154","0","154","NetBanking","Express","Cancelled","V0123","Vendor_123","","","N","2"
"8760","2024-08-08","C003376","Customer_3376","Bengaluru","919941","P1002","Milk_1L","Dairy","2","141","0","282","UPI","Standard","Processing","V0031","Vendor_31","","","N","4"
"8761","2025-10-14","C007871","Customer_7871","Coimbatore","923465","P1016","RiceCooker","Appliances","2","1961","0","3922","COD","Standard","Delivered","V0100","Vendor_100","","5","N","4"
"8762","2024-09-27","C003288","Customer_3288","Lucknow","762696","P1013","BathSoap_75g","PersonalCare","2","235","0","470","COD","Standard","Delivered","V0198","Vendor_198","","5","N","2"
"8763","2025-07-10","C001249","Customer_1249","Gwalior","876725","P1030","Pasta_500g","Grocery","1","189","0","189","COD","Standard","Delivered","V0061","Vendor_61","","","N","1"
"8764","2024-07-06","C003838","Customer_3838","Gurgaon","657001","P1047","LipBalm","PersonalCare","2","176","48","304","NetBanking","Standard","Delivered","V0032","Vendor_32","SAVE20","4","N","1"
"8765","2025-09-23","C007503","Customer_7503","Noida","366536","P1043","OlivesJar","Grocery","1","173","0","173","Card","Standard","Delivered","V0183","Vendor_183","","","N","3"
"8766","2024-12-22","C005842","Customer_5842","Ranchi","778643","P1010","Eggs_12pc","Dairy","3","161","114","369","Card","Standard","Delivered","V0079","Vendor_79","SAVE20","5","N","3"
"8767","2025-01-19","C002820","Customer_2820","Mangalore","790299","P1003","Paneer_200g","Dairy","1","126","15","111","Wallet","Express","Delivered","V0053","Vendor_53","FREESHIP","","N","0"
"8768","2024-09-04","C007100","Customer_7100","Gaya","237512","P1032","Mayonnaise_250g","Grocery","1","155","0","155","COD","Standard","Delivered","V0081","Vendor_81","","5","N","2"
"8769","2025-11-20","C001165","Customer_1165","Vadodara","757778","P1008","Sugar_1kg","Grocery","1","156","0","156","Wallet","Standard","Delivered","V0082","Vendor_82","","","N","2"
"8770","2024-02-05","C003484","Customer_3484","Amritsar","322854","P1019","FrozenPeas_500g","Frozen","3","295","0","885","UPI","Standard","Delivered","V0155","Vendor_155","","","N","2"
"8771","2025-05-24","C004464","Customer_4464","Ajmer","979543","P1021","FrozenFish_1kg","Frozen","1","357","0","357","COD","Standard","Delivered","V0189","Vendor_189","","5","N","3"
"8772","2025-03-01","C002439","Customer_2439","Asansol","718500","P1013","BathSoap_75g","PersonalCare","2","174","0","348","UPI","Standard","Out for Delivery","V0125","Vendor_125","","","N","2"
"8773","2024-09-17","C006479","Customer_6479","Dehradun","869606","P1003","Paneer_200g","Dairy","1","126","0","126","NetBanking","Express","Delivered","V0062","Vendor_62","","5","N","1"
"8774","2024-08-24","C007725","Customer_7725","Noida","224804","P1011","Toothpaste_100g","PersonalCare","3","232","0","696","Card","Express","Processing","V0106","Vendor_106","","","N","2"
"8775","2024-01-04","C007230","Customer_7230","Aligarh","520453","P1030","Pasta_500g","Grocery","2","240","0","480","NetBanking","Express","Processing","V0142","Vendor_142","","","N","2"
"8776","2024-12-18","C000650","Customer_650","Kanpur","378820","P1015","FloorCleaner_1L","Household","1","230","0","230","NetBanking","Standard","Delivered","V0194","Vendor_194","","","N","3"
"8777","2024-04-27","C002463","Customer_2463","Tirupati","102011","P1047","LipBalm","PersonalCare","1","178","0","178","NetBanking","Standard","Delivered","V0068","Vendor_68","","","N","2"
"8778","2025-08-19","C003615","Customer_3615","Chennai","109715","P1034","PeanutButter_350g","Grocery","3","192","0","576","UPI","Standard","Processing","V0190","Vendor_190","","","N","3"
"8779","2025-03-06","C006017","Customer_6017","Chandigarh","945398","P1046","FaceWash_100ml","PersonalCare","3","188","45","519","NetBanking","Standard","Delivered","V0020","Vendor_20","FREESHIP","","N","3"
"8780","2024-03-20","C007963","Customer_7963","Aligarh","230041","P1022","Tea_250g","Beverages","1","172","0","172","UPI","Standard","Delivered","V0087","Vendor_87","","4","N","1"
"8781","2024-06-02","C005511","Customer_5511","Hyderabad","975624","P1013","BathSoap_75g","PersonalCare","1","225","0","225","Card","Express","Cancelled","V0173","Vendor_173","","","N","0"
"8782","2024-06-15","C001557","Customer_1557","Jaipur","387455","P1041","BreadLoaf","Bakery","1","101","0","101","UPI","Standard","Delivered","V0091","Vendor_91","","4","N","1"
"8783","2025-03-02","C006615","Customer_6615","Bhopal","531719","P1027","Cereal_500g","Grocery","1","211","0","211","NetBanking","Standard","Processing","V0138","Vendor_138","","","N","3"
"8784","2025-09-04","C005608","Customer_5608","Indore","277384","P1003","Paneer_200g","Dairy","1","77","0","77","UPI","Standard","Delivered","V0076","Vendor_76","","","N","2"
"8785","2025-05-06","C002283","Customer_2283","Solapur","290032","P1030","Pasta_500g","Grocery","2","229","0","458","NetBanking","Standard","Delivered","V0123","Vendor_123","","4","N","2"
"8786","2024-08-13","C003089","Customer_3089","Chennai","853801","P1002","Milk_1L","Dairy","1","107","0","107","NetBanking","Standard","Delivered","V0176","Vendor_176","","","N","2"
"8787","2025-07-24","C002405","Customer_2405","Noida","167542","P1045","SurgicalGloves","Household","3","242","0","726","Wallet","Standard","Delivered","V0127","Vendor_127","","4","N","3"
"8788","2025-08-12","C006149","Customer_6149","Gaya","689545","P1016","RiceCooker","Appliances","1","1921","0","1921","NetBanking","Standard","Delivered","V0177","Vendor_177","","5","N","2"
"8789","2024-12-20","C001110","Customer_1110","Surat","493591","P1013","BathSoap_75g","PersonalCare","2","211","0","422","NetBanking","Express","Delivered","V0174","Vendor_174","","","N","1"
"8790","2024-04-05","C001715","Customer_1715","Jammu","603881","P1016","RiceCooker","Appliances","3","1348","0","4044","NetBanking","Standard","Delivered","V0063","Vendor_63","","5","N","3"
"8791","2025-11-04","C005407","Customer_5407","Pune","758212","P1015","FloorCleaner_1L","Household","2","196","112","280","Wallet","Express","Delivered","V0130","Vendor_130","SAVE20","3","N","2"
"8792","2025-06-25","C004792","Customer_4792","Amritsar","517720","P1003","Paneer_200g","Dairy","2","107","0","214","COD","Standard","Delivered","V0004","Vendor_4","","5","N","3"
"8793","2024-02-28","C003673","Customer_3673","Kolhapur","508956","P1020","Chicken_1kg","Meat","3","284","0","852","NetBanking","Standard","Out for Delivery","V0100","Vendor_100","","","N","1"
"8794","2024-02-05","C000223","Customer_223","Kolhapur","529999","P1039","InstantNoodlesPack","Snacks","1","84","0","84","NetBanking","Standard","Delivered","V0148","Vendor_148","","5","N","3"
"8795","2025-08-30","C006955","Customer_6955","Durgapur","309632","P1029","Cheese_200g","Dairy","1","94","0","94","Wallet","Standard","Delivered","V0025","Vendor_25","","5","N","1"
"8796","2025-09-28","C005381","Customer_5381","Raipur","235884","P1006","WholeWheatAtta_5kg","Grocery","1","214","0","214","NetBanking","Standard","Delivered","V0190","Vendor_190","","","N","2"
"8797","2024-02-20","C007069","Customer_7069","Varanasi","614340","P1022","Tea_250g","Beverages","1","180","0","180","Card","Standard","Delivered","V0020","Vendor_20","","4","N","2"
"8798","2024-07-29","C005073","Customer_5073","Bhubaneswar","947542","P1001","Almonds_1kg","Grocery","1","257","0","257","Wallet","Standard","Delivered","V0058","Vendor_58","","","N","2"
"8799","2025-02-05","C000893","Customer_893","Gurgaon","225017","P1011","Toothpaste_100g","PersonalCare","1","167","0","167","COD","Standard","Delivered","V0123","Vendor_123","","","N","4"
"8800","2024-07-11","C004826","Customer_4826","Kolhapur","310980","P1014","Detergent_2kg","Household","1","262","0","262","COD","Standard","Delivered","V0002","Vendor_2","","","N","2"
"8801","2024-09-18","C000780","Customer_780","Hyderabad","546777","P1032","Mayonnaise_250g","Grocery","1","195","0","195","Card","Express","Delivered","V0119","Vendor_119","","4","N","1"
"8802","2025-07-20","C004044","Customer_4044","Aligarh","279596","P1003","Paneer_200g","Dairy","1","69","0","69","Wallet","Express","Delivered","V0200","Vendor_200","","","N","1"
"8803","2025-06-24","C007780","Customer_7780","Jalandhar","199428","P1039","InstantNoodlesPack","Snacks","2","70","0","140","UPI","Standard","Delivered","V0006","Vendor_6","","4","N","3"
"8804","2024-12-08","C004160","Customer_4160","Kanpur","584170","P1025","ChocolateBar","Snacks","1","57","0","57","Wallet","Express","Delivered","V0138","Vendor_138","","","N","1"
"8805","2024-08-29","C006801","Customer_6801","Mangalore","745111","P1025","ChocolateBar","Snacks","1","125","0","125","Card","Standard","Delivered","V0052","Vendor_52","","4","N","4"
"8806","2025-10-05","C004379","Customer_4379","Bengaluru","256906","P1019","FrozenPeas_500g","Frozen","1","310","0","310","UPI","Express","Returned","V0077","Vendor_77","","","Y","0"
"8807","2025-01-06","C004402","Customer_4402","Delhi","862174","P1010","Eggs_12pc","Dairy","1","120","29","91","UPI","Express","Delivered","V0008","Vendor_8","FESTIVE10","3","N","0"
"8808","2024-03-02","C006233","Customer_6233","Gaya","173658","P1035","CookingGasRefill","Household","1","189","0","189","Card","Standard","Delivered","V0150","Vendor_150","","","N","3"
"8809","2025-08-14","C002391","Customer_2391","Jodhpur","130971","P1014","Detergent_2kg","Household","1","253","73","180","Wallet","Standard","Delivered","V0027","Vendor_27","SAVE20","","N","2"
"8810","2024-08-11","C006738","Customer_6738","Mysore","289718","P1050","Handwash_250ml","Household","1","279","47","232","Card","Standard","Delivered","V0154","Vendor_154","NEWUSER50","","N","1"
"8811","2024-12-05","C006302","Customer_6302","Pune","864166","P1027","Cereal_500g","Grocery","2","232","0","464","NetBanking","Standard","Processing","V0134","Vendor_134","","","N","3"
"8812","2024-07-18","C000098","Customer_98","Nagpur","142632","P1046","FaceWash_100ml","PersonalCare","1","157","26","131","NetBanking","Express","Delivered","V0041","Vendor_41","NEWUSER50","","N","1"
"8813","2025-03-13","C007540","Customer_7540","Coimbatore","855002","P1026","Juice_1L","Beverages","2","160","0","320","UPI","Standard","Delivered","V0003","Vendor_3","","5","N","2"
"8814","2025-02-05","C007022","Customer_7022","Raipur","548179","P1016","RiceCooker","Appliances","1","2100","0","2100","COD","Express","Out for Delivery","V0044","Vendor_44","","","N","2"
"8815","2024-07-25","C003029","Customer_3029","Amritsar","698023","P1001","Almonds_1kg","Grocery","1","181","0","181","COD","Standard","Processing","V0137","Vendor_137","","","N","3"
"8816","2025-04-17","C000565","Customer_565","Kolhapur","516605","P1036","Soda_330ml","Beverages","2","160","0","320","COD","Standard","Processing","V0126","Vendor_126","","","N","2"
"8817","2024-02-24","C006326","Customer_6326","Gorakhpur","803220","P1005","Apple_1kg","Fruits","2","178","0","356","UPI","Standard","Returned","V0117","Vendor_117","","","Y","3"
"8818","2024-06-30","C002491","Customer_2491","Indore","576051","P1024","BiscuitsPack","Snacks","2","55","0","110","COD","Standard","Delivered","V0167","Vendor_167","","","N","1"
"8819","2025-02-02","C007101","Customer_7101","Mysore","875053","P1048","BabyDiapers","Baby","3","212","0","636","Wallet","Standard","Delivered","V0031","Vendor_31","","4","N","1"
"8820","2024-01-02","C005684","Customer_5684","Vadodara","864760","P1038","IceCream_500ml","Frozen","1","324","0","324","Card","Standard","Delivered","V0031","Vendor_31","","5","N","1"
"8821","2024-04-13","C001924","Customer_1924","Gorakhpur","639695","P1006","WholeWheatAtta_5kg","Grocery","1","173","0","173","Card","Standard","Cancelled","V0179","Vendor_179","","","N","4"
"8822","2024-05-29","C001047","Customer_1047","Gurgaon","179350","P1025","ChocolateBar","Snacks","1","79","18","61","UPI","Standard","Delivered","V0160","Vendor_160","ZP100","5","N","3"
"8823","2024-09-25","C007811","Customer_7811","Dhanbad","196959","P1004","Bananas_1kg","Fruits","1","172","0","172","Wallet","Standard","Delivered","V0178","Vendor_178","","","N","4"
"8824","2025-05-18","C005550","Customer_5550","Dhanbad","472199","P1041","BreadLoaf","Bakery","1","99","0","99","Card","Standard","Delivered","V0163","Vendor_163","","3","N","3"
"8825","2025-03-10","C002122","Customer_2122","Chandigarh","218868","P1040","SweetsBox","Bakery","1","45","0","45","Wallet","Standard","Delivered","V0087","Vendor_87","","","N","2"
"8826","2025-08-13","C005617","Customer_5617","Amritsar","545820","P1013","BathSoap_75g","PersonalCare","1","183","0","183","Card","Standard","Delivered","V0083","Vendor_83","","4","N","2"
"8827","2025-03-10","C007356","Customer_7356","Surat","599766","P1014","Detergent_2kg","Household","2","196","61","331","COD","Standard","Delivered","V0097","Vendor_97","FREESHIP","3","N","2"
"8828","2025-11-21","C000983","Customer_983","Asansol","629860","P1021","FrozenFish_1kg","Frozen","1","278","0","278","NetBanking","Standard","Delivered","V0178","Vendor_178","","4","N","1"
"8829","2024-05-19","C004283","Customer_4283","Pune","444913","P1037","EnergyDrink_500ml","Beverages","3","169","0","507","UPI","Standard","Delivered","V0036","Vendor_36","","","N","2"
"8830","2024-04-13","C002643","Customer_2643","Jalandhar","624804","P1043","OlivesJar","Grocery","2","202","0","404","COD","Standard","Delivered","V0095","Vendor_95","","","N","2"
"8831","2024-06-13","C000280","Customer_280","Nellore","280258","P1033","SoyaChunks_500g","Grocery","1","173","0","173","UPI","Standard","Delivered","V0091","Vendor_91","","4","N","2"
"8832","2024-11-16","C003860","Customer_3860","Bhopal","388089","P1048","BabyDiapers","Baby","3","228","0","684","UPI","Express","Delivered","V0040","Vendor_40","","","N","1"
"8833","2025-11-01","C006852","Customer_6852","Chandigarh","740939","P1048","BabyDiapers","Baby","1","168","35","133","UPI","Express","Out for Delivery","V0117","Vendor_117","FREESHIP","","N","2"
"8834","2024-12-01","C002875","Customer_2875","Raipur","527937","P1015","FloorCleaner_1L","Household","1","232","0","232","UPI","Standard","Delivered","V0119","Vendor_119","","","N","3"
"8835","2025-03-30","C005818","Customer_5818","Mumbai","795653","P1049","BabyWipes","Baby","2","230","133","327","COD","Standard","Delivered","V0123","Vendor_123","SAVE20","4","N","1"
"8836","2024-03-13","C007239","Customer_7239","Kanpur","425592","P1016","RiceCooker","Appliances","2","2283","0","4566","Wallet","Standard","Delivered","V0122","Vendor_122","","","N","2"
"8837","2024-09-07","C006531","Customer_6531","Nagpur","960252","P1047","LipBalm","PersonalCare","2","163","0","326","UPI","Standard","Delivered","V0071","Vendor_71","","","N","3"
"8838","2024-09-06","C006137","Customer_6137","Tirupati","961048","P1008","Sugar_1kg","Grocery","1","216","0","216","COD","Standard","Delivered","V0110","Vendor_110","","5","N","2"
"8839","2025-02-26","C000020","Customer_20","Jodhpur","526601","P1039","InstantNoodlesPack","Snacks","2","105","0","210","Wallet","Express","Delivered","V0039","Vendor_39","","4","N","1"
"8840","2024-09-04","C001956","Customer_1956","Dhanbad","461580","P1025","ChocolateBar","Snacks","1","84","0","84","UPI","Express","Delivered","V0187","Vendor_187","","","N","1"
"8841","2024-03-01","C005837","Customer_5837","Ludhiana","","P1030","Pasta_500g","Grocery","2","231","33","429","Wallet","Standard","Delivered","V0120","Vendor_120","FREESHIP","5","N","1"
"8842","2025-03-26","C000318","Customer_318","Nagpur","227783","P1022","Tea_250g","Beverages","1","122","0","122","Card","Standard","Returned","V0093","Vendor_93","","","Y","1"
"8843","2024-07-19","C004363","Customer_4363","Indore","991258","P1028","Butter_200g","Dairy","2","137","0","274","COD","Standard","Delivered","V0118","Vendor_118","","","N","4"
"8844","2024-02-07","C001816","Customer_1816","Chandigarh","918312","P1015","FloorCleaner_1L","Household","2","209","0","418","UPI","Standard","Delivered","V0083","Vendor_83","","","N","3"
"8845","2024-09-06","C005491","Customer_5491","Bengaluru","927087","P1034","PeanutButter_350g","Grocery","2","273","0","546","NetBanking","Standard","Delivered","V0087","Vendor_87","","4","N","2"
"8846","2024-03-18","C002701","Customer_2701","Dhanbad","485493","P1046","FaceWash_100ml","PersonalCare","3","147","43","398","Wallet","Standard","Delivered","V0151","Vendor_151","FESTIVE10","5","N","3"
"8847","2024-04-09","C003053","Customer_3053","Bhopal","","P1043","OlivesJar","Grocery","1","281","0","281","NetBanking","Express","Delivered","V0007","Vendor_7","","","N","0"
"8848","2025-06-19","C001571","Customer_1571","Shimla","808082","P1038","IceCream_500ml","Frozen","3","237","212","499","NetBanking","Standard","Processing","V0187","Vendor_187","SAVE20","","N","3"
"8849","2024-08-09","C001833","Customer_1833","Aligarh","427078","P1012","Shampoo_200ml","PersonalCare","1","219","0","219","NetBanking","Standard","Delivered","V0085","Vendor_85","","","N","2"
"8850","2024-04-27","C002560","Customer_2560","Mangalore","923846","P1034","PeanutButter_350g","Grocery","1","251","0","251","COD","Standard","Returned","V0107","Vendor_107","","","Y","2"
"8851","2024-08-18","C004410","Customer_4410","Gorakhpur","929506","P1008","Sugar_1kg","Grocery","1","197","0","197","Wallet","Standard","Delivered","V0039","Vendor_39","","","N","4"
"8852","2024-03-18","C001246","Customer_1246","Gurgaon","244346","P1007","OliveOil_500ml","Grocery","1","177","0","177","Card","Standard","Delivered","V0018","Vendor_18","","","N","4"
"8853","2025-01-30","C002140","Customer_2140","Indore","688360","P1046","FaceWash_100ml","PersonalCare","1","203","0","203","UPI","Standard","Delivered","V0011","Vendor_11","","","N","2"
"8854","2025-10-26","C007551","Customer_7551","Nellore","772032","P1046","FaceWash_100ml","PersonalCare","1","147","0","147","Wallet","Express","Processing","V0053","Vendor_53","","","N","0"
"8855","2025-08-06","C001884","Customer_1884","Shimla","533698","P1009","Rice_5kg","Grocery","1","137","0","137","COD","Standard","Delivered","V0186","Vendor_186","","5","N","2"
"8856","2024-09-13","C001121","Customer_1121","Gorakhpur","119124","P1041","BreadLoaf","Bakery","2","64","0","128","NetBanking","Express","Delivered","V0067","Vendor_67","","5","N","2"
"8857","2025-05-07","C004123","Customer_4123","Coimbatore","465775","P1035","CookingGasRefill","Household","1","244","50","194","UPI","Standard","Delivered","V0161","Vendor_161","NEWUSER50","","N","2"
"8858","2025-03-25","C003241","Customer_3241","Jammu","641460","P1028","Butter_200g","Dairy","2","133","43","223","Card","Standard","Delivered","V0034","Vendor_34","SAVE20","","N","3"
"8859","2025-09-11","C000482","Customer_482","Chennai","433527","P1035","CookingGasRefill","Household","1","228","0","228","Card","Standard","Delivered","V0005","Vendor_5","","","N","4"
"8860","2025-05-09","C001017","Customer_1017","Kolkata","526160","P1049","BabyWipes","Baby","3","337","0","1011","Card","Standard","Delivered","V0200","Vendor_200","","","N","2"
"8861","2025-11-13","C000960","Customer_960","Lucknow","117491","P1002","Milk_1L","Dairy","1","129","0","129","UPI","Standard","Delivered","V0127","Vendor_127","","5","N","1"
"8862","2025-02-13","C007979","Customer_7979","Mumbai","277676","P1008","Sugar_1kg","Grocery","1","147","0","147","NetBanking","Standard","Delivered","V0164","Vendor_164","","","N","2"
"8863","2025-08-23","C003521","Customer_3521","Nagpur","873058","P1036","Soda_330ml","Beverages","1","151","0","151","COD","Standard","Delivered","V0010","Vendor_10","","","N","2"
"8864","2025-01-06","C006692","Customer_6692","Kanpur","338885","P1011","Toothpaste_100g","PersonalCare","3","233","0","699","NetBanking","Express","Cancelled","V0071","Vendor_71","","","N","1"
"8865","2025-08-12","C002445","Customer_2445","Kolkata","446798","P1004","Bananas_1kg","Fruits","1","188","22","166","Card","Standard","Delivered","V0141","Vendor_141","FREESHIP","5","N","2"
"8866","2024-05-27","C004202","Customer_4202","Ranchi","805836","P1042","Maggie_2pack","Snacks","1","100","0","100","NetBanking","Express","Delivered","V0075","Vendor_75","","","N","1"
"8867","2025-01-10","C006132","Customer_6132","Meerut","528503","P1023","Coffee_200g","Beverages","1","196","0","196","Card","Standard","Delivered","V0025","Vendor_25","","","N","4"
"8868","2025-06-08","C002099","Customer_2099","Bengaluru","450988","P1016","RiceCooker","Appliances","1","2572","250","2322","Card","Standard","Delivered","V0034","Vendor_34","NEWUSER50","5","N","4"
"8869","2024-01-15","C006947","Customer_6947","Gorakhpur","429776","P1033","SoyaChunks_500g","Grocery","1","165","0","165","COD","Standard","Delivered","V0162","Vendor_162","","","N","2"
"8870","2025-04-06","C007508","Customer_7508","Rajkot","743462","P1013","BathSoap_75g","PersonalCare","2","162","0","324","Card","Standard","Delivered","V0083","Vendor_83","","","N","2"
"8871","2025-10-06","C002562","Customer_2562","Meerut","271355","P1031","TomatoKetchup_500g","Grocery","2","195","0","390","COD","Standard","Delivered","V0140","Vendor_140","","5","N","2"
"8872","2024-03-09","C002153","Customer_2153","Gaya","346158","P1017","MobileCharger","Electronics","2","836","0","1672","COD","Standard","Delivered","V0056","Vendor_56","","5","N","3"
"8873","2025-08-29","C000407","Customer_407","Chennai","599271","P1005","Apple_1kg","Fruits","1","138","23","115","Card","Standard","Delivered","V0014","Vendor_14","ZP100","","N","1"
"8874","2025-04-03","C003257","Customer_3257","Jalandhar","591011","P1021","FrozenFish_1kg","Frozen","3","244","0","732","COD","Standard","Delivered","V0020","Vendor_20","","","N","3"
"8875","2024-09-05","C001133","Customer_1133","Patna","725102","P1039","InstantNoodlesPack","Snacks","1","124","0","124","Card","Standard","Delivered","V0024","Vendor_24","","","N","3"
"8876","2025-03-07","C007031","Customer_7031","Tirupati","440145","P1003","Paneer_200g","Dairy","1","163","0","163","Card","Standard","Delivered","V0090","Vendor_90","","4","N","2"
"8877","2024-04-20","C002910","Customer_2910","Rajkot","988730","P1010","Eggs_12pc","Dairy","1","65","0","65","Wallet","Standard","Delivered","V0072","Vendor_72","","","N","2"
"8878","2025-10-19","C007127","Customer_7127","Agra","120010","P1011","Toothpaste_100g","PersonalCare","1","164","0","164","Wallet","Standard","Delivered","V0150","Vendor_150","","","N","1"
"8879","2024-09-05","C001714","Customer_1714","Noida","815259","P1012","Shampoo_200ml","PersonalCare","1","206","0","206","Card","Standard","Delivered","V0021","Vendor_21","","","N","1"
"8880","2024-05-27","C005923","Customer_5923","Jaipur","930421","P1043","OlivesJar","Grocery","2","172","0","344","COD","Standard","Processing","V0135","Vendor_135","","","N","4"
